;Score;Kills;Deaths;K/D;Damage;Headshots;Dominations;Shots Fired;Shots Hit;Shots Accuracy;Snipers Killed;Domination Overkills;Domination Revenges;Bombs Planted;Bombs Defused;Money Earned;Hostages Rescued;MVP;Wins;Ties;Matches Played;Losses;Rounds Played;Rounds Won;Win %;Headshot %
98;355613.0;48286.0;23491.0;2.06;6703935.0;20252.0;2856.0;712439.0;148998.0;20.9;2650.0;4432.0;141.0;977.0;373.0;40463750.0;1.0;3250.0;458.0;0.0;1587.0;1129.0;15007.0;458.0;28.9;41.9
99;457844.0;167738.0;175124.0;0.96;23956919.0;63452.0;1048.0;3051536.0;612449.0;20.1;8953.0;1349.0;246.0;9359.0;1969.0;465540255.0;8.0;17141.0;3313.0;0.0;6713.0;3400.0;156103.0;3313.0;49.4;37.8
100;330620.0;122025.0;47631.0;2.56;17455529.0;57694.0;824.0;1358964.0;324109.0;23.8;8044.0;1580.0;54.0;3405.0;1098.0;223396430.0;6137.0;20210.0;2527.0;0.0;4139.0;1612.0;73339.0;2527.0;61.1;47.3
101;350394.0;129909.0;111055.0;1.17;16970449.0;35943.0;591.0;1174517.0;184993.0;15.8;5473.0;935.0;103.0;5004.0;611.0;171615650.0;403.0;11324.0;1413.0;0.0;3057.0;1644.0;74755.0;1413.0;46.2;27.7
102;170899.0;40074.0;31780.0;1.26;6193903.0;13290.0;616.0;609109.0;113326.0;18.6;3809.0;648.0;121.0;1307.0;468.0;83566025.0;1.0;3561.0;726.0;0.0;1659.0;933.0;30086.0;726.0;43.8;33.2
103;40035.0;9837.0;8947.0;1.1;1362125.0;3361.0;119.0;178899.0;36499.0;20.4;713.0;123.0;44.0;434.0;93.0;23307500.0;1.0;681.0;211.0;0.0;521.0;310.0;8134.0;211.0;40.5;34.2
104;11261.0;3970.0;3234.0;1.23;547190.0;1953.0;59.0;84520.0;14877.0;17.6;241.0;58.0;15.0;200.0;39.0;8907800.0;0.0;413.0;99.0;0.0;222.0;123.0;3206.0;99.0;44.6;49.2
105;247376.0;113865.0;101343.0;1.12;16396722.0;55552.0;180.0;1950043.0;362139.0;18.6;5395.0;158.0;24.0;6250.0;1613.0;315269531.0;18.0;11596.0;1921.0;0.0;3841.0;1920.0;112282.0;1921.0;50.0;48.8
106;117604.0;15313.0;11461.0;1.34;2012308.0;6936.0;678.0;303722.0;61839.0;20.4;873.0;606.0;221.0;162.0;45.0;6920475.0;0.0;613.0;181.0;0.0;750.0;569.0;3023.0;181.0;24.1;45.3
107;260372.0;92034.0;92284.0;1.0;12430763.0;57503.0;5070.0;1635974.0;329528.0;20.1;3464.0;6862.0;454.0;2545.0;684.0;119843550.0;647.0;7078.0;1174.0;0.0;2336.0;1162.0;45573.0;1174.0;50.3;62.5
108;4326.0;1671.0;1823.0;0.92;224858.0;693.0;4.0;41757.0;5930.0;14.2;237.0;2.0;2.0;73.0;6.0;5063100.0;0.0;93.0;77.0;0.0;175.0;98.0;1913.0;77.0;44.0;41.5
109;165128.0;73645.0;69934.0;1.05;10591296.0;33904.0;196.0;1042159.0;235353.0;22.6;4408.0;159.0;49.0;2294.0;2124.0;106764253.0;0.0;11683.0;1357.0;0.0;3128.0;1771.0;85633.0;1357.0;43.4;46.0
110;80202.0;43343.0;36434.0;1.19;6393628.0;25850.0;247.0;766904.0;130344.0;17.0;2093.0;544.0;20.0;492.0;180.0;39851600.0;13.0;2101.0;290.0;0.0;797.0;507.0;14199.0;290.0;36.4;59.6
111;75679.0;31264.0;26271.0;1.19;4439616.0;10315.0;267.0;556213.0;121465.0;21.8;2470.0;243.0;69.0;1553.0;267.0;74147600.0;14.0;3356.0;671.0;0.0;1502.0;831.0;26148.0;671.0;44.7;33.0
112;6002.0;948953.0;515089.0;1.84;6611534.0;735068.0;10.0;10252397.0;8622202.0;84.1;85.0;100.0;20.0;9328.0;12875.0;752322170.0;500.0;48924.0;42.0;0.0;130.0;88.0;75685.0;42.0;32.3;77.5
113;165542.0;69199.0;57013.0;1.21;10231866.0;31702.0;352.0;737978.0;208442.0;28.2;5205.0;327.0;151.0;1316.0;325.0;161302900.0;10.0;8564.0;1163.0;0.0;2490.0;1327.0;54727.0;1163.0;46.7;45.8
114;50753.0;17001.0;13369.0;1.27;2520744.0;7850.0;368.0;254434.0;54825.0;21.5;1220.0;834.0;7.0;1257.0;141.0;44736400.0;0.0;1700.0;356.0;0.0;735.0;379.0;15080.0;356.0;48.4;46.2
115;133401.0;63222.0;57159.0;1.11;9406391.0;31463.0;51.0;895077.0;169200.0;18.9;4326.0;45.0;12.0;1946.0;739.0;186500500.0;3.0;7451.0;1218.0;0.0;2847.0;1629.0;72240.0;1218.0;42.8;49.8
116;148730.0;57574.0;66836.0;0.86;8550870.0;21898.0;88.0;1546532.0;217975.0;14.1;3953.0;74.0;62.0;5712.0;749.0;227297850.0;2.0;6512.0;1247.0;0.0;2995.0;1748.0;75928.0;1247.0;41.6;38.0
117;102469.0;31204.0;24649.0;1.27;4407837.0;11920.0;282.0;568441.0;124690.0;21.9;1566.0;339.0;121.0;675.0;285.0;110027325.0;511.0;6760.0;6294.0;0.0;7296.0;1002.0;82839.0;6294.0;86.3;38.2
118;8602.0;4537.0;3974.0;1.14;639663.0;2089.0;41.0;120590.0;18698.0;15.5;255.0;41.0;6.0;263.0;47.0;13015650.0;1.0;502.0;116.0;0.0;262.0;146.0;4463.0;116.0;44.3;46.0
119;465296.0;234626.0;180915.0;1.3;34674191.0;121560.0;266.0;3167328.0;567525.0;17.9;11558.0;1080.0;20.0;6526.0;2733.0;536380663.0;19.0;27736.0;3237.0;0.0;6154.0;2917.0;195478.0;3237.0;52.6;51.8
120;111063.0;35440.0;34398.0;1.03;4963798.0;14379.0;375.0;669113.0;134135.0;20.0;2238.0;263.0;145.0;1062.0;584.0;54193875.0;5.0;5329.0;502.0;0.0;1346.0;844.0;38100.0;502.0;37.3;40.6
121;11100.0;4889.0;4986.0;0.98;664864.0;1992.0;4.0;204161.0;29451.0;14.4;420.0;3.0;0.0;274.0;28.0;13486400.0;0.0;488.0;255.0;0.0;545.0;290.0;5046.0;255.0;46.8;40.7
122;72534.0;28689.0;28641.0;1.0;4137688.0;15362.0;143.0;507553.0;87561.0;17.3;1496.0;171.0;28.0;1559.0;301.0;74072748.0;0.0;3994.0;610.0;0.0;1421.0;811.0;33148.0;610.0;42.9;53.5
123;15021.0;6860.0;5843.0;1.17;980476.0;3309.0;16.0;92606.0;20754.0;22.4;513.0;11.0;7.0;362.0;67.0;17518950.0;0.0;797.0;164.0;0.0;309.0;145.0;5877.0;164.0;53.1;48.2
124;168248.0;56035.0;46039.0;1.22;7982010.0;20516.0;452.0;1113490.0;194243.0;17.4;3929.0;499.0;132.0;1620.0;483.0;126515454.0;7.0;5709.0;899.0;0.0;2054.0;1155.0;42391.0;899.0;43.8;36.6
125;200865.0;52736.0;50286.0;1.05;7686497.0;24828.0;639.0;829396.0;187408.0;22.6;3279.0;581.0;168.0;3443.0;627.0;142520200.0;7.0;8698.0;1227.0;0.0;2942.0;1715.0;47632.0;1227.0;41.7;47.1
126;26559.0;32257.0;22465.0;1.44;4241873.0;12103.0;1386.0;538605.0;142056.0;26.4;2058.0;1151.0;283.0;343.0;100.0;16268200.0;2.0;1153.0;642.0;0.0;2049.0;1407.0;6668.0;642.0;31.3;37.5
127;139530.0;59365.0;34566.0;1.72;9136173.0;21851.0;244.0;879497.0;220451.0;25.1;5988.0;258.0;68.0;1494.0;283.0;105613600.0;91.0;5860.0;2442.0;0.0;3586.0;1144.0;37927.0;2442.0;68.1;36.8
128;38137.0;14821.0;13538.0;1.09;2103054.0;6542.0;117.0;286536.0;51890.0;18.1;786.0;153.0;25.0;772.0;147.0;35151100.0;1.0;1333.0;247.0;0.0;592.0;345.0;12791.0;247.0;41.7;44.1
129;472349.0;247960.0;246619.0;1.01;36252461.0;104555.0;138.0;4132726.0;714951.0;17.3;12178.0;133.0;12.0;7982.0;2385.0;641128050.0;1.0;29622.0;3966.0;0.0;8093.0;4127.0;217431.0;3966.0;49.0;42.2
130;47819.0;11227.0;10073.0;1.11;1559519.0;4032.0;120.0;179158.0;41895.0;23.4;675.0;81.0;43.0;706.0;152.0;30398100.0;0.0;1356.0;272.0;0.0;596.0;324.0;10644.0;272.0;45.6;35.9
131;111548.0;30395.0;29362.0;1.04;4271543.0;16533.0;442.0;514700.0;97499.0;18.9;1696.0;794.0;63.0;2153.0;402.0;91661850.0;2.0;3842.0;686.0;0.0;1468.0;782.0;32148.0;686.0;46.7;54.4
132;281333.0;108550.0;98492.0;1.1;15688783.0;48141.0;533.0;1609561.0;327900.0;20.4;5978.0;576.0;135.0;5454.0;1426.0;314901200.0;1.0;13530.0;2115.0;0.0;5144.0;3029.0;113004.0;2115.0;41.1;44.3
133;109944.0;45840.0;43594.0;1.05;6937190.0;26131.0;174.0;756607.0;133785.0;17.7;3588.0;217.0;30.0;2389.0;375.0;141078500.0;1.0;4958.0;885.0;0.0;1788.0;903.0;47394.0;885.0;49.5;57.0
134;61350.0;7224.0;4676.0;1.54;1030297.0;3977.0;351.0;115696.0;25661.0;22.2;470.0;460.0;40.0;17.0;8.0;1881625.0;3.0;122.0;18.0;0.0;210.0;192.0;832.0;18.0;8.6;55.1
135;120657.0;44609.0;44057.0;1.01;6091889.0;17967.0;829.0;696525.0;170879.0;24.5;3456.0;652.0;428.0;1078.0;243.0;88611087.0;4.0;2963.0;832.0;0.0;2613.0;1781.0;30594.0;832.0;31.8;40.3
136;725.0;774.0;850.0;0.91;103851.0;282.0;26.0;18748.0;3427.0;18.3;51.0;31.0;3.0;32.0;3.0;1629500.0;0.0;32.0;22.0;0.0;64.0;42.0;586.0;22.0;34.4;36.4
137;82468.0;30219.0;23161.0;1.3;4171734.0;13369.0;177.0;512020.0;104038.0;20.3;1751.0;234.0;35.0;1851.0;293.0;76493900.0;0.0;3618.0;520.0;0.0;1107.0;587.0;24900.0;520.0;47.0;44.2
138;191642.0;70164.0;60441.0;1.16;9984927.0;26022.0;395.0;1175166.0;253492.0;21.6;3900.0;451.0;39.0;4700.0;669.0;193870175.0;14.0;8461.0;1395.0;0.0;2809.0;1414.0;66558.0;1395.0;49.7;37.1
139;73508.0;16414.0;14273.0;1.15;2320600.0;6748.0;199.0;294497.0;59251.0;20.1;1191.0;164.0;62.0;917.0;140.0;39157724.0;0.0;1345.0;288.0;0.0;802.0;514.0;13529.0;288.0;35.9;41.1
140;28707.0;15133.0;11085.0;1.37;2076892.0;4495.0;144.0;245733.0;51932.0;21.1;1025.0;141.0;47.0;921.0;132.0;32228750.0;0.0;1631.0;303.0;0.0;651.0;348.0;11024.0;303.0;46.5;29.7
141;273544.0;130682.0;79067.0;1.65;19442900.0;43484.0;567.0;1132458.0;307772.0;27.2;18838.0;851.0;38.0;1486.0;619.0;160317337.0;500.0;12744.0;1404.0;0.0;2566.0;1162.0;68272.0;1404.0;54.7;33.3
142;10454.0;3307.0;2633.0;1.26;483067.0;1350.0;44.0;54857.0;11290.0;20.6;270.0;59.0;3.0;99.0;29.0;6568500.0;0.0;297.0;48.0;0.0;119.0;71.0;2282.0;48.0;40.3;40.8
143;688944.0;216167.0;206179.0;1.05;30714945.0;117599.0;2072.0;3633958.0;639102.0;17.6;9469.0;2258.0;325.0;8409.0;1452.0;302721564.0;502.0;15051.0;2495.0;0.0;5624.0;3129.0;108885.0;2495.0;44.4;54.4
144;151333.0;61229.0;64959.0;0.94;8597311.0;24483.0;67.0;1303473.0;209023.0;16.0;2242.0;68.0;10.0;5475.0;1029.0;241005500.0;0.0;7870.0;1582.0;0.0;3125.0;1543.0;80738.0;1582.0;50.6;40.0
145;67984.0;26464.0;26943.0;0.98;4090752.0;10117.0;44.0;704008.0;110235.0;15.7;1583.0;30.0;23.0;1450.0;385.0;95185175.0;2.0;3317.0;583.0;0.0;1319.0;736.0;31701.0;583.0;44.2;38.2
146;191257.0;71119.0;57293.0;1.24;9852060.0;32335.0;425.0;1421790.0;250846.0;17.6;3307.0;597.0;50.0;2743.0;803.0;190276900.0;0.0;7587.0;1283.0;0.0;2665.0;1382.0;63365.0;1283.0;48.1;45.5
147;163456.0;19025.0;17852.0;1.07;2682925.0;5987.0;639.0;367235.0;68255.0;18.6;1683.0;533.0;314.0;106.0;9.0;5418088.0;9.0;173.0;124.0;0.0;894.0;770.0;2702.0;124.0;13.9;31.5
148;35597.0;8569.0;7267.0;1.18;1162396.0;2866.0;113.0;147050.0;36644.0;24.9;558.0;82.0;68.0;345.0;51.0;14412650.0;9.0;628.0;180.0;0.0;447.0;267.0;5292.0;180.0;40.3;33.4
149;3273.0;1689.0;1557.0;1.08;231402.0;744.0;23.0;34115.0;6468.0;19.0;68.0;14.0;2.0;45.0;5.0;3964950.0;5.0;127.0;21.0;0.0;91.0;70.0;1634.0;21.0;23.1;44.0
150;215034.0;88348.0;80511.0;1.1;12505715.0;39157.0;376.0;1459676.0;325398.0;22.3;4001.0;383.0;57.0;2284.0;920.0;249852525.0;13.0;8700.0;1481.0;0.0;3181.0;1700.0;84097.0;1481.0;46.6;44.3
151;267520.0;99650.0;92782.0;1.07;13676179.0;54322.0;1372.0;1313787.0;305254.0;23.2;2921.0;3915.0;216.0;1744.0;691.0;179800950.0;715.0;13715.0;7988.0;0.0;9395.0;1407.0;65245.0;7988.0;85.0;54.5
152;31308.0;13055.0;13506.0;0.97;1926336.0;5489.0;11.0;213261.0;44681.0;21.0;524.0;8.0;9.0;841.0;139.0;44108036.0;1.0;1540.0;350.0;0.0;746.0;396.0;15259.0;350.0;46.9;42.0
153;172533.0;72024.0;48224.0;1.49;10009994.0;26824.0;397.0;1182688.0;241281.0;20.4;4426.0;530.0;33.0;3708.0;845.0;158580750.0;3.0;7276.0;1347.0;0.0;2620.0;1273.0;52746.0;1347.0;51.4;37.2
154;1128270.0;243754.0;219239.0;1.11;32780076.0;135003.0;5364.0;3858889.0;885353.0;22.9;13411.0;6753.0;659.0;3674.0;1762.0;150561928.0;16.0;12496.0;2291.0;0.0;6242.0;3951.0;77675.0;2291.0;36.7;55.4
155;84896.0;37407.0;20872.0;1.79;5194109.0;17213.0;426.0;509382.0;121422.0;23.8;1630.0;659.0;33.0;1341.0;431.0;64141306.0;713.0;5690.0;799.0;0.0;1350.0;551.0;22228.0;799.0;59.2;46.0
156;320050.0;152362.0;152683.0;1.0;22860338.0;71648.0;197.0;2701308.0;513023.0;19.0;9134.0;302.0;21.0;6481.0;1277.0;325022380.0;13.0;20527.0;3326.0;0.0;7841.0;4515.0;190276.0;3326.0;42.4;47.0
157;342877.0;96835.0;93749.0;1.03;13671441.0;61430.0;1865.0;1408298.0;343975.0;24.4;2416.0;2019.0;463.0;773.0;446.0;66892000.0;0.0;3593.0;529.0;0.0;1426.0;897.0;24756.0;529.0;37.1;63.4
158;46654.0;20834.0;15695.0;1.33;2573380.0;4967.0;85.0;252365.0;54466.0;21.6;1194.0;188.0;30.0;529.0;192.0;79455000.0;500.0;1964.0;379.0;0.0;890.0;511.0;16736.0;379.0;42.6;23.8
159;37287.0;9541.0;6639.0;1.44;1280542.0;3846.0;238.0;184538.0;41792.0;22.6;625.0;246.0;76.0;288.0;59.0;10583300.0;14.0;827.0;166.0;0.0;399.0;233.0;3710.0;166.0;41.6;40.3
160;6169.0;2796.0;2780.0;1.01;412584.0;1551.0;0.0;63780.0;9782.0;15.3;243.0;0.0;1.0;164.0;37.0;9715200.0;0.0;331.0;93.0;0.0;184.0;91.0;3360.0;93.0;50.5;55.5
161;178404.0;85087.0;58945.0;1.44;11741082.0;29090.0;183.0;1312291.0;289482.0;22.1;4569.0;192.0;44.0;4381.0;865.0;213151750.0;0.0;12308.0;1607.0;0.0;3028.0;1421.0;71276.0;1607.0;53.1;34.2
162;233946.0;115768.0;124983.0;0.93;14257833.0;25952.0;687.0;1237503.0;241075.0;19.5;3847.0;565.0;577.0;2435.0;369.0;133723242.0;175.0;4520.0;1772.0;0.0;4440.0;2668.0;46051.0;1772.0;39.9;22.4
163;79421.0;584595.0;429021.0;1.36;5381754.0;432057.0;95.0;683444.0;108663.0;15.9;1323.0;208.0;40.0;77632.0;45453.0;152203550.0;500.0;31702.0;693.0;0.0;1510.0;817.0;35025.0;693.0;45.9;73.9
164;433464.0;173863.0;153162.0;1.14;20762591.0;32987.0;384.0;1077170.0;211805.0;19.7;5045.0;559.0;49.0;1250.0;554.0;156607500.0;2.0;8244.0;1249.0;0.0;2562.0;1313.0;57782.0;1249.0;48.8;19.0
165;69277.0;32674.0;28210.0;1.16;4732971.0;16570.0;52.0;613481.0;115175.0;18.8;1906.0;34.0;21.0;1825.0;228.0;73772800.0;1.0;3334.0;640.0;0.0;1335.0;695.0;26138.0;640.0;47.9;50.7
166;224470.0;36695.0;32025.0;1.15;5120651.0;16598.0;872.0;485488.0;121354.0;25.0;2814.0;703.0;384.0;1056.0;221.0;58518250.0;0.0;3530.0;449.0;0.0;1535.0;1086.0;20339.0;449.0;29.3;45.2
167;352166.0;171293.0;62889.0;2.72;23705143.0;74809.0;473.0;2281264.0;500631.0;21.9;20057.0;393.0;53.0;1421.0;303.0;213992300.0;781.0;21168.0;5938.0;0.0;8481.0;2543.0;86351.0;5938.0;70.0;43.7
168;114447.0;46683.0;30059.0;1.55;1889889.0;7722.0;262.0;79162.0;28186.0;35.6;444.0;417.0;24.0;75.0;20.0;6256910.0;103.0;290.0;127.0;0.0;442.0;315.0;1222.0;127.0;28.7;16.5
169;31112.0;10337.0;5656.0;1.83;1402825.0;3986.0;114.0;160147.0;36184.0;22.6;587.0;179.0;19.0;332.0;89.0;14279555.0;64.0;1274.0;394.0;0.0;790.0;396.0;6001.0;394.0;49.9;38.6
170;86163.0;17184.0;10802.0;1.59;2391096.0;7658.0;367.0;203508.0;47296.0;23.2;1038.0;573.0;145.0;740.0;72.0;76312554.0;521.0;1393.0;243.0;0.0;659.0;416.0;30769.0;243.0;36.9;44.6
171;84245.0;45363.0;43817.0;1.04;6632614.0;16469.0;155.0;565780.0;99322.0;17.6;2543.0;277.0;81.0;1659.0;385.0;255601350.0;103.0;3348.0;2810.0;0.0;4200.0;1390.0;69657.0;2810.0;66.9;36.3
172;1112668.0;122078.0;65054.0;1.88;15832480.0;56936.0;7248.0;1801141.0;398116.0;22.1;8902.0;9509.0;713.0;1345.0;437.0;70255755.0;535.0;5081.0;4395.0;0.0;8604.0;4209.0;45549.0;4395.0;51.1;46.6
173;531522.0;241589.0;245126.0;0.99;35966762.0;99635.0;204.0;4442523.0;741547.0;16.7;12276.0;197.0;83.0;12948.0;2917.0;690159950.0;3.0;28464.0;4722.0;0.0;9433.0;4711.0;241470.0;4722.0;50.1;41.2
174;203196.0;86116.0;77731.0;1.11;12769183.0;31261.0;336.0;1956197.0;320476.0;16.4;6254.0;328.0;75.0;3425.0;821.0;260260930.0;23.0;8532.0;2016.0;0.0;4146.0;2130.0;88446.0;2016.0;48.6;36.3
175;13165.0;2914.0;1501.0;1.94;402007.0;1285.0;200.0;62508.0;11098.0;17.8;63.0;407.0;8.0;88.0;20.0;1690862.0;1.0;238.0;52.0;0.0;125.0;73.0;977.0;52.0;41.6;44.1
176;40027.0;16422.0;7908.0;2.08;2311322.0;6914.0;85.0;115910.0;40815.0;35.2;467.0;113.0;22.0;160.0;106.0;51212650.0;100.0;798.0;247.0;0.0;593.0;346.0;6425.0;247.0;41.7;42.1
177;181754.0;56431.0;31079.0;1.82;8085600.0;20327.0;1021.0;606119.0;157670.0;26.0;3838.0;2019.0;63.0;1530.0;534.0;109621975.0;515.0;9951.0;5931.0;0.0;6783.0;852.0;44848.0;5931.0;87.4;36.0
178;120138.0;43247.0;37512.0;1.15;5915149.0;12714.0;746.0;877356.0;178560.0;20.4;2765.0;732.0;161.0;2344.0;474.0;107494000.0;6.0;4646.0;1006.0;0.0;2321.0;1315.0;39520.0;1006.0;43.3;29.4
179;113659.0;49529.0;43450.0;1.14;7247059.0;18098.0;47.0;971177.0;154968.0;16.0;3827.0;24.0;10.0;2421.0;575.0;147079800.0;58.0;6302.0;1047.0;0.0;2046.0;999.0;50898.0;1047.0;51.2;36.5
180;997343.0;224399.0;148295.0;1.51;32337789.0;98108.0;3461.0;3572495.0;742807.0;20.8;14501.0;3634.0;785.0;3183.0;996.0;222117064.0;612.0;10649.0;9242.0;0.0;14760.0;5518.0;87882.0;9242.0;62.6;43.7
181;45932.0;15283.0;22282.0;0.69;2273650.0;5697.0;117.0;333714.0;64032.0;19.2;973.0;108.0;68.0;1140.0;204.0;57251350.0;20.0;1350.0;833.0;0.0;2050.0;1217.0;23636.0;833.0;40.6;37.3
182;101126.0;28563.0;27312.0;1.05;4260620.0;10630.0;255.0;565151.0;89720.0;15.9;2537.0;319.0;57.0;2309.0;407.0;89013150.0;1.0;3237.0;582.0;0.0;1389.0;807.0;31082.0;582.0;41.9;37.2
183;20972.0;7670.0;7789.0;0.98;1103248.0;3034.0;46.0;188592.0;32706.0;17.3;389.0;46.0;22.0;544.0;56.0;21661586.0;0.0;874.0;206.0;0.0;422.0;216.0;7828.0;206.0;48.8;39.6
184;46009.0;21755.0;18578.0;1.17;3233247.0;10705.0;43.0;239609.0;53085.0;22.2;1381.0;33.0;14.0;1107.0;331.0;56807875.0;2.0;2287.0;514.0;0.0;1102.0;588.0;19459.0;514.0;46.6;49.2
185;182094.0;43805.0;44721.0;0.98;5830833.0;13087.0;741.0;598619.0;158497.0;26.5;2784.0;1400.0;390.0;1622.0;247.0;86670750.0;86.0;2708.0;884.0;0.0;2476.0;1592.0;31236.0;884.0;35.7;29.9
186;239797.0;87396.0;351198.0;0.25;9779815.0;8228.0;149.0;442609.0;91275.0;20.6;1607.0;205.0;54.0;1267.0;336.0;61161000.0;101.0;2458.0;1055.0;0.0;2613.0;1558.0;26949.0;1055.0;40.4;9.4
187;96583.0;21303.0;19207.0;1.11;2964283.0;13380.0;405.0;368562.0;66939.0;18.2;996.0;611.0;106.0;378.0;106.0;16198500.0;0.0;1357.0;179.0;0.0;723.0;544.0;9707.0;179.0;24.8;62.8
188;32732.0;10111.0;10299.0;0.98;1411259.0;7527.0;48.0;134485.0;27798.0;20.7;437.0;36.0;23.0;173.0;47.0;15654950.0;0.0;1167.0;170.0;0.0;336.0;166.0;7968.0;170.0;50.6;74.4
189;295896.0;78807.0;75543.0;1.04;11353605.0;32758.0;928.0;1232455.0;253050.0;20.5;4525.0;989.0;188.0;3064.0;671.0;207852950.0;0.0;4530.0;1152.0;0.0;2727.0;1575.0;71171.0;1152.0;42.2;41.6
190;223851.0;93774.0;70952.0;1.32;12991247.0;45693.0;546.0;1775118.0;346508.0;19.5;4280.0;579.0;65.0;1956.0;906.0;165510000.0;32.0;7046.0;1418.0;0.0;2730.0;1312.0;56493.0;1418.0;51.9;48.7
191;740436.0;314980.0;268733.0;1.17;46345605.0;143648.0;2107.0;4395110.0;889938.0;20.2;13131.0;2743.0;222.0;4506.0;990.0;387324692.0;510.0;10792.0;3325.0;0.0;7934.0;4609.0;134821.0;3325.0;41.9;45.6
192;6153.0;3168.0;4767.0;0.66;463874.0;909.0;23.0;108355.0;14716.0;13.6;233.0;21.0;18.0;145.0;35.0;10368350.0;1.0;250.0;95.0;0.0;290.0;195.0;4285.0;95.0;32.8;28.7
193;66703.0;22413.0;23283.0;0.96;3178174.0;9583.0;168.0;417972.0;82293.0;19.7;1323.0;181.0;28.0;1023.0;221.0;54420600.0;0.0;1763.0;344.0;0.0;791.0;447.0;18386.0;344.0;43.5;42.8
194;147868.0;36004.0;19176.0;1.88;5172935.0;16270.0;508.0;494109.0;111808.0;22.6;1682.0;485.0;118.0;805.0;112.0;42408900.0;26.0;2275.0;404.0;0.0;1063.0;659.0;14666.0;404.0;38.0;45.2
195;10361.0;5099.0;4973.0;1.03;674892.0;2111.0;8.0;81255.0;19216.0;23.6;352.0;17.0;5.0;171.0;51.0;13684600.0;2.0;340.0;246.0;0.0;462.0;216.0;5097.0;246.0;53.2;41.4
196;227404.0;112772.0;122551.0;0.92;15626158.0;46685.0;43.0;1564675.0;335575.0;21.4;4789.0;48.0;18.0;5993.0;1298.0;347912902.0;2.0;5807.0;1182.0;0.0;2904.0;1722.0;121132.0;1182.0;40.7;41.4
197;2292644.0;294303.0;194296.0;1.51;37687101.0;90718.0;15480.0;3599262.0;1017128.0;28.3;17922.0;18948.0;2405.0;3298.0;882.0;197907802.0;3.0;7537.0;1201.0;0.0;7897.0;6696.0;74275.0;1201.0;15.2;30.8
198;156328.0;60892.0;44112.0;1.38;8772092.0;26953.0;534.0;918636.0;195641.0;21.3;4585.0;519.0;72.0;1538.0;558.0;134900325.0;7.0;6149.0;1175.0;0.0;2487.0;1312.0;46681.0;1175.0;47.2;44.3
199;125189.0;52711.0;50242.0;1.05;7553660.0;17784.0;110.0;1010655.0;192948.0;19.1;4038.0;91.0;40.0;4176.0;996.0;164214650.0;14.0;7796.0;1215.0;0.0;2535.0;1320.0;57792.0;1215.0;47.9;33.7
200;34689.0;20717.0;19139.0;1.08;3038063.0;10677.0;57.0;343900.0;68769.0;20.0;1215.0;42.0;8.0;212.0;118.0;23694925.0;0.0;928.0;188.0;0.0;321.0;133.0;8123.0;188.0;58.6;51.5
201;115163.0;47146.0;42990.0;1.1;6650199.0;15884.0;234.0;627026.0;120695.0;19.2;2626.0;306.0;93.0;996.0;438.0;167989750.0;501.0;3745.0;790.0;0.0;1908.0;1118.0;43288.0;790.0;41.4;33.7
202;574.0;251.0;249.0;1.01;36021.0;122.0;0.0;6436.0;954.0;14.8;13.0;0.0;0.0;9.0;4.0;918600.0;0.0;29.0;9.0;0.0;18.0;9.0;319.0;9.0;50.0;48.6
203;2763.0;1250.0;1441.0;0.87;178640.0;472.0;1.0;34355.0;5223.0;15.2;121.0;1.0;1.0;47.0;11.0;3676128.0;0.0;125.0;42.0;0.0;107.0;65.0;1568.0;42.0;39.3;37.8
204;124175.0;58163.0;64708.0;0.9;8324036.0;25152.0;106.0;1010734.0;222317.0;22.0;2432.0;87.0;18.0;3019.0;506.0;166741050.0;2.0;6147.0;1066.0;0.0;2189.0;1123.0;56623.0;1066.0;48.7;43.2
205;246814.0;71950.0;76826.0;0.94;9955226.0;30693.0;840.0;709449.0;169303.0;23.9;5045.0;1641.0;188.0;1444.0;245.0;106817601.0;157.0;4579.0;4949.0;0.0;9845.0;4896.0;45031.0;4949.0;50.3;42.7
206;1683.0;563.0;605.0;0.93;82302.0;198.0;3.0;11408.0;2069.0;18.1;38.0;3.0;4.0;16.0;12.0;1579575.0;0.0;60.0;11.0;0.0;35.0;24.0;581.0;11.0;31.4;35.2
207;1254889.0;132920.0;158599.0;0.84;21411739.0;46341.0;309.0;3552479.0;675612.0;19.0;19724.0;331.0;68.0;5099.0;1171.0;486223550.0;0.0;13278.0;2580.0;0.0;9487.0;6907.0;152773.0;2580.0;27.2;34.9
208;63813.0;30965.0;24596.0;1.26;4531345.0;12166.0;187.0;555955.0;92415.0;16.6;2004.0;205.0;15.0;1427.0;310.0;65824219.0;12.0;2124.0;558.0;0.0;1238.0;680.0;24746.0;558.0;45.1;39.3
209;42081.0;16595.0;14653.0;1.13;2210423.0;5129.0;234.0;284914.0;65735.0;23.1;822.0;215.0;68.0;980.0;178.0;40852825.0;19.0;1596.0;348.0;0.0;938.0;590.0;14385.0;348.0;37.1;30.9
210;336514.0;121322.0;100718.0;1.2;17300388.0;41536.0;1737.0;1962697.0;414461.0;21.1;7438.0;1880.0;292.0;8848.0;1323.0;319755480.0;12.0;10104.0;2119.0;0.0;5176.0;3057.0;110054.0;2119.0;40.9;34.2
